"key_ID","year","member_state_ID","member_state","member_state_code","decision_type_ID","decision_type","count_decisions"
11501,2017,8,"Ireland","IE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",9
11502,2017,8,"Ireland","IE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
11503,2017,8,"Ireland","IE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
11504,2017,8,"Ireland","IE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
11505,2017,8,"Ireland","IE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
11506,2017,8,"Ireland","IE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
11507,2017,8,"Ireland","IE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
11508,2017,8,"Ireland","IE",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
11509,2017,8,"Ireland","IE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
11510,2017,8,"Ireland","IE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
11511,2017,8,"Ireland","IE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
11512,2017,8,"Ireland","IE",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
11513,2017,8,"Ireland","IE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
11514,2017,8,"Ireland","IE",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
11515,2017,8,"Ireland","IE",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
11516,2017,8,"Ireland","IE",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
11517,2017,8,"Ireland","IE",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
11518,2017,8,"Ireland","IE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
11519,2017,8,"Ireland","IE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
11520,2017,8,"Ireland","IE",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
11521,2017,9,"United Kingdom","UK",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",95
11522,2017,9,"United Kingdom","UK",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
11523,2017,9,"United Kingdom","UK",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",17
11524,2017,9,"United Kingdom","UK",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
11525,2017,9,"United Kingdom","UK",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
11526,2017,9,"United Kingdom","UK",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
11527,2017,9,"United Kingdom","UK",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
11528,2017,9,"United Kingdom","UK",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
11529,2017,9,"United Kingdom","UK",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
11530,2017,9,"United Kingdom","UK",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
11531,2017,9,"United Kingdom","UK",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
11532,2017,9,"United Kingdom","UK",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
11533,2017,9,"United Kingdom","UK",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
11534,2017,9,"United Kingdom","UK",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
11535,2017,9,"United Kingdom","UK",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
11536,2017,9,"United Kingdom","UK",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
11537,2017,9,"United Kingdom","UK",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
11538,2017,9,"United Kingdom","UK",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
11539,2017,9,"United Kingdom","UK",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
11540,2017,9,"United Kingdom","UK",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
11541,2017,10,"Greece","EL",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",73
11542,2017,10,"Greece","EL",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
11543,2017,10,"Greece","EL",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
11544,2017,10,"Greece","EL",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
11545,2017,10,"Greece","EL",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
11546,2017,10,"Greece","EL",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
11547,2017,10,"Greece","EL",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
11548,2017,10,"Greece","EL",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
11549,2017,10,"Greece","EL",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
11550,2017,10,"Greece","EL",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
11551,2017,10,"Greece","EL",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
11552,2017,10,"Greece","EL",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
11553,2017,10,"Greece","EL",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
11554,2017,10,"Greece","EL",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
11555,2017,10,"Greece","EL",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
11556,2017,10,"Greece","EL",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
11557,2017,10,"Greece","EL",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
11558,2017,10,"Greece","EL",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
11559,2017,10,"Greece","EL",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
11560,2017,10,"Greece","EL",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
11561,2017,11,"Portugal","PT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",25
11562,2017,11,"Portugal","PT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
11563,2017,11,"Portugal","PT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
11564,2017,11,"Portugal","PT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
11565,2017,11,"Portugal","PT",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
11566,2017,11,"Portugal","PT",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
11567,2017,11,"Portugal","PT",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
11568,2017,11,"Portugal","PT",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
11569,2017,11,"Portugal","PT",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
11570,2017,11,"Portugal","PT",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
11571,2017,11,"Portugal","PT",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
11572,2017,11,"Portugal","PT",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
11573,2017,11,"Portugal","PT",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
11574,2017,11,"Portugal","PT",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
11575,2017,11,"Portugal","PT",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
11576,2017,11,"Portugal","PT",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
11577,2017,11,"Portugal","PT",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
11578,2017,11,"Portugal","PT",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
11579,2017,11,"Portugal","PT",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
11580,2017,11,"Portugal","PT",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
11581,2017,12,"Spain","ES",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",216
11582,2017,12,"Spain","ES",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
11583,2017,12,"Spain","ES",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
11584,2017,12,"Spain","ES",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
11585,2017,12,"Spain","ES",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
11586,2017,12,"Spain","ES",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
11587,2017,12,"Spain","ES",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
11588,2017,12,"Spain","ES",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
11589,2017,12,"Spain","ES",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
11590,2017,12,"Spain","ES",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
11591,2017,12,"Spain","ES",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
11592,2017,12,"Spain","ES",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
11593,2017,12,"Spain","ES",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
11594,2017,12,"Spain","ES",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
11595,2017,12,"Spain","ES",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
11596,2017,12,"Spain","ES",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
11597,2017,12,"Spain","ES",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
11598,2017,12,"Spain","ES",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
11599,2017,12,"Spain","ES",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
11600,2017,12,"Spain","ES",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
11601,2017,13,"Austria","AT",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",52
11602,2017,13,"Austria","AT",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
11603,2017,13,"Austria","AT",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
11604,2017,13,"Austria","AT",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
11605,2017,13,"Austria","AT",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
11606,2017,13,"Austria","AT",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
