"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","decision_type_ID","decision_type","count_decisions"
1748,2017,1,"Competition","COMP",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
1749,2017,1,"Competition","COMP",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",1
1750,2017,1,"Competition","COMP",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",1
1751,2017,1,"Competition","COMP",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",3
1752,2017,1,"Competition","COMP",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1753,2017,1,"Competition","COMP",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
1754,2017,1,"Competition","COMP",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
1755,2017,1,"Competition","COMP",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
1756,2017,1,"Competition","COMP",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1757,2017,1,"Competition","COMP",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1758,2017,1,"Competition","COMP",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
1759,2017,1,"Competition","COMP",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
1760,2017,1,"Competition","COMP",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
1761,2017,2,"Agriculture and Rural Development","AGRI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",321
1762,2017,2,"Agriculture and Rural Development","AGRI",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
1763,2017,2,"Agriculture and Rural Development","AGRI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",62
1764,2017,2,"Agriculture and Rural Development","AGRI",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
1765,2017,2,"Agriculture and Rural Development","AGRI",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
1766,2017,2,"Agriculture and Rural Development","AGRI",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
1767,2017,2,"Agriculture and Rural Development","AGRI",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
1768,2017,2,"Agriculture and Rural Development","AGRI",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
1769,2017,2,"Agriculture and Rural Development","AGRI",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
1770,2017,2,"Agriculture and Rural Development","AGRI",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
1771,2017,2,"Agriculture and Rural Development","AGRI",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
1772,2017,2,"Agriculture and Rural Development","AGRI",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1773,2017,2,"Agriculture and Rural Development","AGRI",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
1774,2017,2,"Agriculture and Rural Development","AGRI",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
1775,2017,2,"Agriculture and Rural Development","AGRI",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
1776,2017,2,"Agriculture and Rural Development","AGRI",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1777,2017,2,"Agriculture and Rural Development","AGRI",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1778,2017,2,"Agriculture and Rural Development","AGRI",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
1779,2017,2,"Agriculture and Rural Development","AGRI",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
1780,2017,2,"Agriculture and Rural Development","AGRI",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
1781,2017,3,"Maritime Affairs and Fisheries","MARE",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",23
1782,2017,3,"Maritime Affairs and Fisheries","MARE",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",0
1783,2017,3,"Maritime Affairs and Fisheries","MARE",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
1784,2017,3,"Maritime Affairs and Fisheries","MARE",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
1785,2017,3,"Maritime Affairs and Fisheries","MARE",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
1786,2017,3,"Maritime Affairs and Fisheries","MARE",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
1787,2017,3,"Maritime Affairs and Fisheries","MARE",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
1788,2017,3,"Maritime Affairs and Fisheries","MARE",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
1789,2017,3,"Maritime Affairs and Fisheries","MARE",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
1790,2017,3,"Maritime Affairs and Fisheries","MARE",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
1791,2017,3,"Maritime Affairs and Fisheries","MARE",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
1792,2017,3,"Maritime Affairs and Fisheries","MARE",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1793,2017,3,"Maritime Affairs and Fisheries","MARE",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
1794,2017,3,"Maritime Affairs and Fisheries","MARE",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
1795,2017,3,"Maritime Affairs and Fisheries","MARE",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
1796,2017,3,"Maritime Affairs and Fisheries","MARE",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1797,2017,3,"Maritime Affairs and Fisheries","MARE",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1798,2017,3,"Maritime Affairs and Fisheries","MARE",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
1799,2017,3,"Maritime Affairs and Fisheries","MARE",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
1800,2017,3,"Maritime Affairs and Fisheries","MARE",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
1801,2018,1,"Competition","COMP",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1906
1802,2018,1,"Competition","COMP",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",3
1803,2018,1,"Competition","COMP",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",109
1804,2018,1,"Competition","COMP",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",10
1805,2018,1,"Competition","COMP",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
1806,2018,1,"Competition","COMP",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
1807,2018,1,"Competition","COMP",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
1808,2018,1,"Competition","COMP",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
1809,2018,1,"Competition","COMP",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
1810,2018,1,"Competition","COMP",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
1811,2018,1,"Competition","COMP",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
1812,2018,1,"Competition","COMP",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1813,2018,1,"Competition","COMP",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
1814,2018,1,"Competition","COMP",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
1815,2018,1,"Competition","COMP",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
1816,2018,1,"Competition","COMP",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1817,2018,1,"Competition","COMP",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1818,2018,1,"Competition","COMP",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
1819,2018,1,"Competition","COMP",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
1820,2018,1,"Competition","COMP",20,"Article 260(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Court judgment)",0
1821,2018,2,"Agriculture and Rural Development","AGRI",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",288
1822,2018,2,"Agriculture and Rural Development","AGRI",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
1823,2018,2,"Agriculture and Rural Development","AGRI",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",60
1824,2018,2,"Agriculture and Rural Development","AGRI",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",0
1825,2018,2,"Agriculture and Rural Development","AGRI",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",0
1826,2018,2,"Agriculture and Rural Development","AGRI",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",0
1827,2018,2,"Agriculture and Rural Development","AGRI",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",0
1828,2018,2,"Agriculture and Rural Development","AGRI",8,"Article 9(4) of Council Regulation (EU) 2015/1589: conditional decision",0
1829,2018,2,"Agriculture and Rural Development","AGRI",9,"Article 9(5) of Council Regulation (EU) 2015/1589: negative decision on notified aid",0
1830,2018,2,"Agriculture and Rural Development","AGRI",10,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision without recovery",0
1831,2018,2,"Agriculture and Rural Development","AGRI",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",0
1832,2018,2,"Agriculture and Rural Development","AGRI",12,"Article 10(1) of Council Regulation (EU) 2015/1589: withdrawal of notification (before formal investigation procedure)",0
1833,2018,2,"Agriculture and Rural Development","AGRI",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",0
1834,2018,2,"Agriculture and Rural Development","AGRI",14,"Article 11 of Council Regulation (EU) 2015/1589: revocation of a decision",0
1835,2018,2,"Agriculture and Rural Development","AGRI",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",0
1836,2018,2,"Agriculture and Rural Development","AGRI",16,"Article 13(1) of Council Regulation (EU) 2015/1589: suspension injunction",0
1837,2018,2,"Agriculture and Rural Development","AGRI",17,"Article 14 of Council Regulation (EU) 2015/1589: referral to the Court of Justice (non-compliance with an injunction)",0
1838,2018,2,"Agriculture and Rural Development","AGRI",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",0
1839,2018,2,"Agriculture and Rural Development","AGRI",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",0
